id,category_id,subcategory,status,created_at,updated_at,user_id,description,account_id,email_lead_price,phone_lead_price,instance_type,use_cases,slug,demo_prompt_id,demo_theme_key,demo_template_config,credit_price,service_summary,subcategory_components
a92efe4c-b825-4221-b957-e638cc727601,537d3c01-d5b1-4cff-99d0-7f51bc2e1b85,General New Car Dealers,active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:13.948787+00,,AI visualization for General New Car Dealers services. Let clients preview outcomes before booking.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General New Car Dealers in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-new-car-dealers,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzExMTgyNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R048L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""General New Car Dealers Pros""}",4,"General new car dealers offer a service where customers can browse and purchase brand-new vehicles from a variety of manufacturers. This service typically includes access to multiple models, trim levels, and colors, as well as information on features, pricing, and financing options. The provider's goal is to help customers find a car that meets their needs and budget, and to facilitate the purchasing process. By working with a general new car dealer, customers can take advantage of a wide selection and expert guidance throughout the car-buying experience.",
a9c4cba4-f3f9-408e-bcde-a72308b1b142,0a8be980-8dd2-463e-a4a7-36e383ac235f,Office Furniture,active,2025-10-13 05:02:14.002351+00,2026-01-30 16:23:12.797159+00,,Office furniture and workspace design,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Office Furniture in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""}]",office-furniture,,default,"{""style"":""modern"",""theme"":""default"",""layout"":""grid""}",6,"Office furniture is a service that empowers businesses and organizations to craft tailored workspaces that boost productivity and employee satisfaction. It applies to various settings, including offices, meeting rooms, break rooms, and reception areas. The provider offers expert guidance on furniture layouts, ergonomic considerations, and technology integration to create efficient and comfortable work environments. The outcome is a functional and aesthetically pleasing workspace that meets the unique needs of the business.",
ab2b2bdc-f4f2-4c7c-a0eb-f28ad4637390,6607a949-2b8a-4c11-ba1b-5d2d0b9b192d,General Wood Office Furniture Manufacturing (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:22:57.97818+00,,AI visualization for General Wood Office Furniture Manufacturing across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General Wood Office Furniture Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-wood-office-furniture-manufacturing-service,,violet,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%238b5cf6"",""theme_key"":""violet"",""brand_name"":""General Wood Office Furniture Manufacturing Pros""}",6,"General Wood Office Furniture Manufacturing is a bespoke service that crafts custom wood office furniture for businesses and organizations, including executive suites, corporate offices, and other commercial spaces. It encompasses the creation of a diverse array of wood furniture pieces such as desks, chairs, shelving units, and conference tables tailored to meet the unique needs and design preferences of each client. The ultimate objective of this service is to deliver premium, custom wood furniture that enhances the functionality and visual appeal of its clients' workplaces.",
ab47800a-59a8-4f9c-9b00-341b870273fe,47b88cc9-086d-47f3-906d-47f36885871e,General Hotels (except Casino Hotels) and Motels,active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:15.581483+00,,AI visualization for General Hotels (except Casino Hotels) and Motels services. Let clients preview outcomes before booking.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General Hotels (except Casino Hotels) and Motels in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-hotels-except-casino-hotels-and-motels,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzBlYTVlOSIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R0g8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""General Hotels (except Casino Hotels) And Motels Company""}",4,"General Hotels (except Casino Hotels) and Motels is a service where a provider offers comprehensive management and operations support for hotels and motels that do not offer gaming services. This service typically includes assistance with day-to-day operations, staff management, and financial management to help the property run smoothly and efficiently. The provider may also offer recommendations for marketing and revenue growth strategies to increase occupancy and customer satisfaction. The goal of this service is to help the hotel or motel achieve its business objectives and maintain a high level of quality and service.",
ac19223f-2d4f-4ce0-b979-00fa96df6265,0a8be980-8dd2-463e-a4a7-36e383ac235f,Living Room Furniture,active,2025-10-13 05:02:10.905664+00,2026-01-30 16:24:29.612018+00,,Living room furniture and seating,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Living Room Furniture in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""}]",living-room-furniture,,default,"{""style"":""modern"",""theme"":""default"",""layout"":""grid""}",6,"Living room furniture selection is a service where a provider helps customers choose and arrange furniture pieces for their living rooms—such as sofas, sectionals, chairs, coffee tables, and consoles. It applies to various types of living rooms, including apartments, condos, townhouses, and single-family homes. The provider typically offers guidance on furniture styles, sizes, and configurations to create a cohesive and functional space that meets the customer's lifestyle and preferences. The goal is to create a comfortable and inviting living room that reflects the customer's personal taste and style.",
ac71f930-72b6-46cd-a4fd-5ac0b4a2aa95,a589198b-05a4-434b-a760-2128c551a3d8,General RV (Recreational Vehicle) Parks and Campgrounds (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:22:11.94184+00,,AI visualization for General RV (Recreational Vehicle) Parks and Campgrounds across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General RV (Recreational Vehicle) Parks and Campgrounds in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-rv-recreational-vehicle-parks-and-campgrounds-service,,slate,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzFmMjkzNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R1I8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""General RV (Recreational Vehicle) Parks And Campgrounds Pros""}",4,"General RV Parks and Campgrounds provide a service where a provider manages and maintains a site for recreational vehicle owners to stay and enjoy the surrounding area. This service typically includes amenities such as campsites, hookups, restrooms, showers, laundry facilities, and recreational activities like swimming pools, playgrounds, and hiking trails. The goal of this service is to offer a convenient and enjoyable experience for RV owners and their families.",
ae45eb98-3597-4213-8f18-70561b82c81d,7cc932c4-8031-4182-be82-89475c71c746,General Metal Service Centers and Other Metal Merchant Wholesalers (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:21:50.360292+00,,AI visualization for General Metal Service Centers and Other Metal Merchant Wholesalers across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General Metal Service Centers and Other Metal Merchant Wholesalers in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-metal-service-centers-and-other-metal-merchant-wholesalers-service,,slate,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzFmMjkzNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R008L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Acme General Metal Service Centers And Other Metal Merchant Wholesalers Company""}",4,"General Metal Service Centers and Other Metal Merchant Wholesalers provide a service where they offer a wide range of metals, including aluminum, stainless steel, and carbon steel, for various applications in industries such as construction, manufacturing, and oil and gas. They typically supply metals in various forms like plates, sheets, tubes, and pipes, as well as offer cutting, drilling, and other processing services to meet specific customer needs. The goal of this service is to provide customers with the necessary metals and processing capabilities to complete their projects efficiently and effectively.",
afaac42c-50ac-4ef6-9f7e-f2e93c72c249,19073ded-7fda-4d2b-9bc7-8a517295b998,Nail color tryons (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:33.998416+00,,AI visualization for Nail color tryons across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Nail color tryons in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",nail-color-tryons,,amber,"{""logo_url"":""https://api.iconify.design/mdi:hair-dryer.svg?color=%23f59e0b"",""theme_key"":""amber"",""brand_name"":""ProCare Nail Color Tryons""}",2,"Nail color try-ons is an e-commerce service offered by nail salons, allowing customers to virtually try on different nail polish colors at home. This service applies to a wide range of residential spaces, such as bedrooms, home offices, and living rooms, where customers can browse and interact with nail polish options on their personal devices. The provider typically provides a digital platform with a curated selection of nail polish colors, along with a user-friendly interface for customers to upload a photo of their nails and see how different colors would look. The outcome of this service is to help customers make informed decisions about their nail polish choices and find the perfect color to match their personal style.",
b007bc36-7115-468d-9aa3-59a23d153c6d,891486de-fa71-461e-97d8-1e7383b00e86,Hair Color,active,2025-10-13 05:02:07.242262+00,2026-01-30 16:23:18.896688+00,,Hair coloring and treatment services,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Hair Color in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""}]",hair-color,,default,"{""style"":""modern"",""theme"":""default"",""layout"":""grid""}",4,"Hair color is a service at a hair salon where a professional stylist applies a new hair color to enhance or change a client's appearance. This service can be tailored to suit various hair types, textures, and desired looks, and may involve single-process, double-process, balayage, or other coloring techniques. The goal of hair color is to achieve a personalized, flattering color that boosts the client's confidence and complements their individual style.",
b069f6c4-3920-419d-9577-46ed2c918223,88de7447-16d3-4b00-948d-00e4aec98ae9,General Metal Window and Door Manufacturing (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:23:54.195905+00,,AI visualization for General Metal Window and Door Manufacturing across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Metal Window and Door Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-metal-window-and-door-manufacturing,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:window-closed.svg?color=%230ea5e9"",""theme_key"":""cyan"",""brand_name"":""General Metal Window And Door Manufacturing Pros""}",2,"General Metal Window and Door Manufacturing is a service where a provider fabricates custom metal windows and doors for various applications, including residential homes, commercial buildings, and industrial facilities. It involves creating bespoke metal frames and components using high-quality materials and manufacturing techniques to meet specific design and performance requirements. The provider typically offers a range of metal types, finishes, and configurations to suit different architectural styles and functional needs. The goal of this service is to deliver custom metal windows and doors that enhance the aesthetic appeal and energy efficiency of buildings.",
b2cf6063-4db3-425c-bc94-83b87205ac02,ea70e416-7164-4bb2-8990-023d6f4d04ff,Windows (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:38.378409+00,,AI visualization for Windows across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for Windows in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",windows-service,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:window-closed.svg?color=%230ea5e9"",""theme_key"":""lemon"",""brand_name"":""ClearView Sample Windows Co""}",10,"Windows is a service where a provider helps clients select, design, and implement new windows for their residential or commercial properties—such as homes, apartments, offices, restaurants, and retail stores. It typically includes recommendations for window type, size, and placement to maximize natural light, enhance views, and improve energy efficiency. The goal is to provide clients with functional, aesthetically pleasing windows that meet their needs and complement the building's overall design.",
