id,prompt,variables,created_at,updated_at,account_id,suggestion_label,subcategory_id
51b277d9-c5f8-43b4-b6a2-1ade2543934c,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. General Landscaping Services is a comprehensive solution for residential and commercial properties, including homes, apartments, offices, hotels, restaurants, and shopping centers. It typically involves the design and maintenance of outdoor spaces such as lawns, gardens, patios, walkways, and other hardscapes. The service may also encompass tasks like pruning, weeding, fertilizing, and pest control to ensure the overall health and appearance of the property. The goal of General Landscaping Services is to create a visually appealing and functional outdoor environment that enhances the property's value and aesthetic appeal.: What style of landscaping are you looking for?. Option: A formal garden with a large lawn, a variety of colorful flowers, and a stone fountain. Direction details: A classic and elegant design that emphasizes symmetry and sophistication Price tier cues: Luxury, bespoke finishes, marble, custom millwork, designer fixtures.",,2026-03-20 21:01:52.106953+00,2026-03-30 16:45:25.682176+00,,,d59017d8-8fa9-4d1a-a05d-aca761e5c530
5215b5b1-ecc6-425c-9878-b4982d0823f2,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.: What style of bathroom remodeling are you looking for?. Option: A charming bathroom with a vintage-style sink, a wooden vanity, and a large walk-in shower with a glass door and an english country-style tile floor.. Direction details: A warm and inviting design that incorporates natural materials and english country elements, creating a cozy and welcoming atmosphere. Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-18 15:25:21.640406+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
526d480d-5da6-4644-af28-35470f97f42a,"Modern belt with sophisticated design, minimalist presentation, no text",,2025-10-13 05:02:29.865754+00,2026-03-30 16:50:05.965655+00,,,
52a9f094-42fe-4310-a9b7-979752b1f715,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.: What style of bathroom remodeling are you looking for?. Option: A bright and airy bathroom with a white shiplap wall, a pedestal sink, and a large walk-in shower with a glass door and a beach-inspired tile floor.. Direction details: A light and refreshing design that captures the feeling of a beach vacation. Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-18 15:25:20.607911+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
52ab7395-0bc3-40ec-8748-bc78f5ed6f95,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.: What style of bathroom remodeling are you looking for?. Option: A retro-style bathroom with a boomerang-patterned tile floor, a vintage-style sink, and a large walk-in shower with a glass door and a mid-century modern-style vanity.. Direction details: A fun and playful design that captures the spirit of the mid-century modern era. Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-18 15:25:16.445178+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
52cea57c-7b6a-47b2-9512-b8b575841e85,"Stylish salon with modern amenities, sophisticated styling, no text",,2025-10-13 05:02:43.342292+00,2026-03-30 16:50:05.965655+00,,,
52f416e3-b90b-4a6a-9cd5-74e8c3a95dba,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.. Refinement category: Pavers. Option: irregular rustic stone pavers with organic texture.",,2026-03-23 18:53:50.899017+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
5305b9e8-cc24-45e6-a13d-0fcdcd3538c2,"Photorealistic photo of one finished scene, not a split-screen or before-and-after layout. No text, no words, no letters, no labels, no captions, no watermarks, no signs. Bathroom remodeling is a service where a provider transforms residential bathrooms into functional and aesthetically pleasing spaces. It typically involves redesigning the layout, selecting fixtures and materials, and installing new elements such as sinks, toilets, showers, and bathtubs. The goal is to create a bathroom that meets the homeowner's needs and complements the overall style of the home. The outcome is a refreshed and rejuvenated bathroom that boosts the value and livability of the residence.. Refinement category: Windows / Doors. Option: warm wood entry door as the focal exterior detail.",,2026-03-23 18:53:42.217659+00,2026-03-30 16:45:25.682176+00,,,258f4d7f-746f-416b-b617-e1cca25b748f
531f7d07-c3c5-4d4b-8085-86e4201642cc,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. Garden design is a service that creates a comprehensive outdoor space plan for residential or commercial properties such as homes, hotels, restaurants, and office campuses. It typically includes recommendations for plant selection, hardscaping, water features, lighting, and other design elements to enhance the aesthetic appeal and functionality of the outdoor space. The goal of garden design is to create a beautiful and inviting outdoor environment that complements the surrounding architecture and enhances the overall user experience.: What style of garden design inspires you?. Option: A modern garden with a contemporary urban design, featuring a small rooftop garden, a few succulents, and a metal bench.. Direction details: A sleek and modern garden design that emphasizes clean lines and urban chic. Price tier cues: Premium materials, natural stone, custom cabinetry, high-end fixtures.",,2026-03-17 19:28:02.430276+00,2026-03-30 16:50:05.965655+00,,,
533d6b0b-6fd2-476c-b76f-6a873274671f,"Photorealistic photo, no text, no words, no letters, no labels, no captions, no watermarks, no signs. General Landscaping Services is a comprehensive solution for residential and commercial properties, including homes, apartments, offices, hotels, restaurants, and shopping centers. It typically involves the design and maintenance of outdoor spaces such as lawns, gardens, patios, walkways, and other hardscapes. The service may also encompass tasks like pruning, weeding, fertilizing, and pest control to ensure the overall health and appearance of the property. The goal of General Landscaping Services is to create a visually appealing and functional outdoor environment that enhances the property's value and aesthetic appeal.: What style of landscaping are you looking for?. Option: A coastal garden with a small lawn, plenty of plants, and a wooden fence. Direction details: A natural and charming design that incorporates elements of the coast and plenty of greenery Price tier cues: Mid-range quality, quartz or laminate surfaces, semi-custom details.",,2026-03-17 19:13:13.526025+00,2026-03-30 16:50:05.965655+00,,,
